reference version,updated version,SMT solver,iteration,incoming time,outgoing time,f-measure,precision,recall,reference model: number of states,reference model: number of transitions,updated model: number of states,updated model: number of transitions,output model: number of states,output model: number of transitions
TCP_FreeBSD_Server,TCP_FreeBSD_Server,cvc4,1,208.0320007801056,453.79507064819336,1.0,1.0,1.0,56,716,56,716,56,716
TCP_FreeBSD_Server,TCP_FreeBSD_Server,cvc4,2,209.0894432067871,452.62614464759827,1.0,1.0,1.0,56,716,56,716,56,716
TCP_FreeBSD_Server,TCP_FreeBSD_Server,cvc4,3,1502.2463130950928,3218.2955310344696,1.0,1.0,1.0,56,716,56,716,56,716
TCP_FreeBSD_Server,TCP_FreeBSD_Server,cvc4,4,1493.2102932929993,3147.205769777298,1.0,1.0,1.0,56,716,56,716,56,716
TCP_FreeBSD_Server,TCP_FreeBSD_Server,msat,1,38.331372022628784,83.90678787231445,1.0,1.0,1.0,56,716,56,716,56,716
TCP_FreeBSD_Server,TCP_FreeBSD_Server,msat,2,41.70057773590088,91.14148736000061,1.0,1.0,1.0,56,716,56,716,56,716
TCP_FreeBSD_Server,TCP_FreeBSD_Server,msat,3,288.62937092781067,242.00287461280823,1.0,1.0,1.0,56,716,56,716,56,716
TCP_FreeBSD_Server,TCP_FreeBSD_Server,msat,4,282.8775055408478,619.1644608974457,1.0,1.0,1.0,56,716,56,716,56,716
TCP_FreeBSD_Server,TCP_FreeBSD_Server,yices,1,1.4491565227508545,2.1098172664642334,1.0,1.0,1.0,56,716,56,716,56,716
TCP_FreeBSD_Server,TCP_FreeBSD_Server,yices,2,1.414360523223877,2.1151790618896484,1.0,1.0,1.0,56,716,56,716,56,716
TCP_FreeBSD_Server,TCP_FreeBSD_Server,yices,3,11.608948230743408,15.975616931915283,1.0,1.0,1.0,56,716,56,716,56,716
TCP_FreeBSD_Server,TCP_FreeBSD_Server,yices,4,11.134807348251343,15.783854246139526,1.0,1.0,1.0,56,716,56,716,56,716
TCP_FreeBSD_Server,TCP_FreeBSD_Server,z3,1,16506.38800907135,7208.216582775116,1.0,1.0,1.0,56,716,56,716,56,716
TCP_FreeBSD_Server,TCP_FreeBSD_Server,z3,2,9457.849390745163,4769.312023162842,1.0,1.0,1.0,56,716,56,716,56,716
TCP_FreeBSD_Server,TCP_FreeBSD_Server,z3,3,26046.13282775879,24373.090188980103,1.0,1.0,1.0,56,716,56,716,56,716
TCP_FreeBSD_Server,TCP_Linux_Server,cvc4,1,301.6582021713257,1133.5648069381714,0.5396145610278372,0.5518248175182482,0.5279329608938548,56,716,58,685,68,1023
TCP_FreeBSD_Server,TCP_Linux_Server,cvc4,2,306.02124071121216,481.6319444179535,0.5396145610278372,0.5518248175182482,0.5279329608938548,56,716,58,685,68,1023
TCP_FreeBSD_Server,TCP_Linux_Server,cvc4,3,2189.156754255295,478.79851770401,0.5396145610278372,0.5518248175182482,0.5279329608938548,56,716,58,685,68,1023
TCP_FreeBSD_Server,TCP_Linux_Server,cvc4,4,2135.247147321701,3353.8347935676575,0.5396145610278372,0.5518248175182482,0.5279329608938548,56,716,58,685,68,1023
TCP_FreeBSD_Server,TCP_Linux_Server,msat,1,27.623307943344116,44758.47904062271,0.5396145610278372,0.5518248175182482,0.5279329608938548,56,716,58,685,68,1023
TCP_FreeBSD_Server,TCP_Linux_Server,msat,2,167.7971384525299,32241.542684316635,0.5396145610278372,0.5518248175182482,0.5279329608938548,56,716,58,685,68,1023
TCP_FreeBSD_Server,TCP_Linux_Server,msat,3,27.672430515289307,71129.45816683769,0.5396145610278372,0.5518248175182482,0.5279329608938548,56,716,58,685,68,1023
TCP_FreeBSD_Server,TCP_Linux_Server,yices,1,1.8614156246185303,2.739858865737915,0.5396145610278372,0.5518248175182482,0.5279329608938548,56,716,58,685,68,1023
TCP_FreeBSD_Server,TCP_Linux_Server,yices,2,2.2334938049316406,2.962568759918213,0.5396145610278372,0.5518248175182482,0.5279329608938548,56,716,58,685,68,1023
TCP_FreeBSD_Server,TCP_Linux_Server,yices,3,1.9826552867889404,2.9130144119262695,0.5396145610278372,0.5518248175182482,0.5279329608938548,56,716,58,685,68,1023
TCP_FreeBSD_Server,TCP_Linux_Server,yices,4,14.68402886390686,21.50264072418213,0.5396145610278372,0.5518248175182482,0.5279329608938548,56,716,58,685,68,1023
TCP_FreeBSD_Server,TCP_Linux_Server,z3,1,15835.938538312912,8800.979431152344,0.5396145610278372,0.5518248175182482,0.5279329608938548,56,716,58,685,68,1023
