reference version,updated version,SMT solver,iteration,incoming time,outgoing time,f-measure,precision,recall,reference model: number of states,reference model: number of transitions,updated model: number of states,updated model: number of transitions,output model: number of states,output model: number of transitions
TCP_FreeBSD_Server,TCP_FreeBSD_Server,yices,1,0.00040602684020996094,0.10065269470214844,1.0,1.0,1.0,56,716,56,716,56,716
TCP_FreeBSD_Server,TCP_FreeBSD_Server,yices,2,0.0004324913024902344,0.04846477508544922,1.0,1.0,1.0,56,716,56,716,56,716
TCP_FreeBSD_Server,TCP_FreeBSD_Server,yices,3,0.0005280971527099609,0.07684731483459473,1.0,1.0,1.0,56,716,56,716,56,716
TCP_FreeBSD_Server,TCP_FreeBSD_Server,yices,4,0.0003616809844970703,0.041207075119018555,1.0,1.0,1.0,56,716,56,716,56,716
TCP_FreeBSD_Server,TCP_FreeBSD_Server,yices,5,0.0004394054412841797,0.040209054946899414,1.0,1.0,1.0,56,716,56,716,56,716
TCP_FreeBSD_Server,TCP_Linux_Server,yices,1,0.02360677719116211,0.1302168369293213,0.5398851308232292,0.4970622796709753,0.590782122905028,56,716,58,685,80,1144
TCP_FreeBSD_Server,TCP_Linux_Server,yices,2,0.02106165885925293,0.05825972557067871,0.5398851308232292,0.4970622796709753,0.590782122905028,56,716,58,685,80,1144
TCP_FreeBSD_Server,TCP_Linux_Server,yices,3,0.02083420753479004,0.05900001525878906,0.5398851308232292,0.4970622796709753,0.590782122905028,56,716,58,685,80,1144
TCP_FreeBSD_Server,TCP_Linux_Server,yices,4,0.021510839462280273,0.05687737464904785,0.5398851308232292,0.4970622796709753,0.590782122905028,56,716,58,685,80,1144
TCP_FreeBSD_Server,TCP_Linux_Server,yices,5,0.02135300636291504,0.05888819694519043,0.5398851308232292,0.4970622796709753,0.590782122905028,56,716,58,685,80,1144
TCP_FreeBSD_Server,TCP_Windows8_Server,yices,1,0.03513669967651367,0.07149052619934082,0.479876160990712,0.5381944444444444,0.4329608938547486,56,716,39,495,65,982
TCP_FreeBSD_Server,TCP_Windows8_Server,yices,2,0.027069568634033203,0.07077312469482422,0.479876160990712,0.5381944444444444,0.4329608938547486,56,716,39,495,65,982
TCP_FreeBSD_Server,TCP_Windows8_Server,yices,3,0.02660846710205078,0.07887005805969238,0.479876160990712,0.5381944444444444,0.4329608938547486,56,716,39,495,65,982
TCP_FreeBSD_Server,TCP_Windows8_Server,yices,4,0.026127338409423828,0.10698723793029785,0.479876160990712,0.5381944444444444,0.4329608938547486,56,716,39,495,65,982
TCP_FreeBSD_Server,TCP_Windows8_Server,yices,5,0.027778148651123047,0.0751185417175293,0.479876160990712,0.5381944444444444,0.4329608938547486,56,716,39,495,65,982
TCP_Linux_Server,TCP_FreeBSD_Server,yices,1,0.0524289608001709,0.09059357643127441,0.5122615803814714,0.48020434227330777,0.5489051094890511,58,685,56,716,74,1092
TCP_Linux_Server,TCP_FreeBSD_Server,yices,2,0.05845141410827637,0.12223172187805176,0.5122615803814714,0.48020434227330777,0.5489051094890511,58,685,56,716,74,1092
TCP_Linux_Server,TCP_FreeBSD_Server,yices,3,0.0441434383392334,0.08560705184936523,0.5122615803814714,0.48020434227330777,0.5489051094890511,58,685,56,716,74,1092
TCP_Linux_Server,TCP_FreeBSD_Server,yices,4,0.04481673240661621,0.10704278945922852,0.5122615803814714,0.48020434227330777,0.5489051094890511,58,685,56,716,74,1092
TCP_Linux_Server,TCP_FreeBSD_Server,yices,5,0.04848170280456543,0.0939021110534668,0.5122615803814714,0.48020434227330777,0.5489051094890511,58,685,56,716,74,1092
TCP_Linux_Server,TCP_Linux_Server,yices,1,0.00042438507080078125,0.041008710861206055,0.9088339222614841,0.8808219178082192,0.9386861313868613,58,685,58,685,63,772
TCP_Linux_Server,TCP_Linux_Server,yices,2,0.00042629241943359375,0.04847264289855957,0.9088339222614841,0.8808219178082192,0.9386861313868613,58,685,58,685,63,772
TCP_Linux_Server,TCP_Linux_Server,yices,3,0.0003998279571533203,0.04118800163269043,0.9088339222614841,0.8808219178082192,0.9386861313868613,58,685,58,685,63,772
TCP_Linux_Server,TCP_Linux_Server,yices,4,0.0003876686096191406,0.04407167434692383,0.9088339222614841,0.8808219178082192,0.9386861313868613,58,685,58,685,63,772
TCP_Linux_Server,TCP_Linux_Server,yices,5,0.0004622936248779297,0.06356167793273926,0.9088339222614841,0.8808219178082192,0.9386861313868613,58,685,58,685,63,772
TCP_Linux_Server,TCP_Windows8_Server,yices,1,0.003787517547607422,0.04923534393310547,0.64,0.6915254237288135,0.5956204379562043,58,685,39,495,60,867
TCP_Linux_Server,TCP_Windows8_Server,yices,2,0.009366035461425781,0.12842464447021484,0.64,0.6915254237288135,0.5956204379562043,58,685,39,495,60,867
TCP_Linux_Server,TCP_Windows8_Server,yices,3,0.0037741661071777344,0.04431438446044922,0.64,0.6915254237288135,0.5956204379562043,58,685,39,495,60,867
TCP_Linux_Server,TCP_Windows8_Server,yices,4,0.0032711029052734375,0.04410886764526367,0.64,0.6915254237288135,0.5956204379562043,58,685,39,495,60,867
TCP_Linux_Server,TCP_Windows8_Server,yices,5,0.003619670867919922,0.047937631607055664,0.64,0.6915254237288135,0.5956204379562043,58,685,39,495,60,867
TCP_Windows8_Server,TCP_FreeBSD_Server,yices,1,0.0028629302978515625,0.046683311462402344,0.48575949367088606,0.3992197659297789,0.6202020202020202,39,495,56,716,64,957
TCP_Windows8_Server,TCP_FreeBSD_Server,yices,2,0.0027298927307128906,0.04332447052001953,0.48575949367088606,0.3992197659297789,0.6202020202020202,39,495,56,716,64,957
TCP_Windows8_Server,TCP_FreeBSD_Server,yices,3,0.0030868053436279297,0.05785059928894043,0.48575949367088606,0.3992197659297789,0.6202020202020202,39,495,56,716,64,957
TCP_Windows8_Server,TCP_FreeBSD_Server,yices,4,0.002793550491333008,0.044905900955200195,0.48575949367088606,0.3992197659297789,0.6202020202020202,39,495,56,716,64,957
TCP_Windows8_Server,TCP_FreeBSD_Server,yices,5,0.0028634071350097656,0.047936201095581055,0.48575949367088606,0.3992197659297789,0.6202020202020202,39,495,56,716,64,957
TCP_Windows8_Server,TCP_Linux_Server,yices,1,0.0031211376190185547,0.04686260223388672,0.4959349593495935,0.41496598639455784,0.6161616161616161,39,495,58,685,67,925
TCP_Windows8_Server,TCP_Linux_Server,yices,2,0.0032453536987304688,0.045001983642578125,0.4959349593495935,0.41496598639455784,0.6161616161616161,39,495,58,685,67,925
TCP_Windows8_Server,TCP_Linux_Server,yices,3,0.0029251575469970703,0.04350638389587402,0.4959349593495935,0.41496598639455784,0.6161616161616161,39,495,58,685,67,925
TCP_Windows8_Server,TCP_Linux_Server,yices,4,0.003287792205810547,0.0441584587097168,0.4959349593495935,0.41496598639455784,0.6161616161616161,39,495,58,685,67,925
TCP_Windows8_Server,TCP_Linux_Server,yices,5,0.0037081241607666016,0.04430794715881348,0.4959349593495935,0.41496598639455784,0.6161616161616161,39,495,58,685,67,925
TCP_Windows8_Server,TCP_Windows8_Server,yices,1,0.0004086494445800781,0.04054093360900879,1.0,1.0,1.0,39,495,39,495,39,495
TCP_Windows8_Server,TCP_Windows8_Server,yices,2,0.000308990478515625,0.04563450813293457,1.0,1.0,1.0,39,495,39,495,39,495
TCP_Windows8_Server,TCP_Windows8_Server,yices,3,0.0004038810729980469,0.044295549392700195,1.0,1.0,1.0,39,495,39,495,39,495
TCP_Windows8_Server,TCP_Windows8_Server,yices,4,0.0003197193145751953,0.041717529296875,1.0,1.0,1.0,39,495,39,495,39,495
TCP_Windows8_Server,TCP_Windows8_Server,yices,5,0.0003426074981689453,0.04349994659423828,1.0,1.0,1.0,39,495,39,495,39,495
