reference version,updated version,SMT solver,iteration,incoming time,outgoing time,f-measure,precision,recall,reference model: number of states,reference model: number of transitions,updated model: number of states,updated model: number of transitions,output model: number of states,output model: number of transitions
DropBear,DropBear,z3,6,0.0616145133972168,0.12625861167907715,1.0,1.0,1.0,18,222,18,222,18,222
DropBear,DropBear,z3,7,0.07959151268005371,0.12870073318481445,1.0,1.0,1.0,18,222,18,222,18,222
DropBear,DropBear,z3,8,0.06552529335021973,0.12513518333435059,1.0,1.0,1.0,18,222,18,222,18,222
DropBear,DropBear,z3,9,0.0635676383972168,0.11894035339355469,1.0,1.0,1.0,18,222,18,222,18,222
DropBear,OpenSSH,cvc4,1,0.1626906394958496,0.23954343795776367,0.15027624309392265,0.09956076134699854,0.3063063063063063,18,222,32,683,36,837
DropBear,OpenSSH,cvc4,10,0.1568915843963623,0.22404789924621582,0.15027624309392265,0.09956076134699854,0.3063063063063063,18,222,32,683,36,837
DropBear,OpenSSH,cvc4,2,0.15453529357910156,0.22037672996520996,0.15027624309392265,0.09956076134699854,0.3063063063063063,18,222,32,683,36,837
DropBear,OpenSSH,cvc4,3,0.15390348434448242,0.22282767295837402,0.15027624309392265,0.09956076134699854,0.3063063063063063,18,222,32,683,36,837
DropBear,OpenSSH,cvc4,4,0.21213626861572266,0.30437493324279785,0.15027624309392265,0.09956076134699854,0.3063063063063063,18,222,32,683,36,837
DropBear,OpenSSH,cvc4,5,0.15863680839538574,0.2263929843902588,0.15027624309392265,0.09956076134699854,0.3063063063063063,18,222,32,683,36,837
DropBear,OpenSSH,cvc4,6,0.15849900245666504,0.2338120937347412,0.15027624309392265,0.09956076134699854,0.3063063063063063,18,222,32,683,36,837
DropBear,OpenSSH,cvc4,7,0.1683342456817627,0.2353053092956543,0.15027624309392265,0.09956076134699854,0.3063063063063063,18,222,32,683,36,837
DropBear,OpenSSH,cvc4,8,0.17605376243591309,0.24364948272705078,0.15027624309392265,0.09956076134699854,0.3063063063063063,18,222,32,683,36,837
DropBear,OpenSSH,cvc4,9,0.15846824645996094,0.2326195240020752,0.15027624309392265,0.09956076134699854,0.3063063063063063,18,222,32,683,36,837
DropBear,OpenSSH,msat,1,0.10153889656066895,0.15999865531921387,0.15027624309392265,0.09956076134699854,0.3063063063063063,18,222,32,683,36,837
DropBear,OpenSSH,msat,10,0.09178519248962402,0.15477538108825684,0.15027624309392265,0.09956076134699854,0.3063063063063063,18,222,32,683,36,837
DropBear,OpenSSH,msat,2,0.15067076683044434,0.15412569046020508,0.15027624309392265,0.09956076134699854,0.3063063063063063,18,222,32,683,36,837
DropBear,OpenSSH,msat,3,0.09261441230773926,0.15345263481140137,0.15027624309392265,0.09956076134699854,0.3063063063063063,18,222,32,683,36,837
DropBear,OpenSSH,msat,4,0.1438915729522705,0.2778463363647461,0.15027624309392265,0.09956076134699854,0.3063063063063063,18,222,32,683,36,837
DropBear,OpenSSH,msat,5,0.13871335983276367,0.15601158142089844,0.15027624309392265,0.09956076134699854,0.3063063063063063,18,222,32,683,36,837
DropBear,OpenSSH,msat,6,0.09752893447875977,0.154526948928833,0.15027624309392265,0.09956076134699854,0.3063063063063063,18,222,32,683,36,837
DropBear,OpenSSH,msat,7,0.09730195999145508,0.16527509689331055,0.15027624309392265,0.09956076134699854,0.3063063063063063,18,222,32,683,36,837
DropBear,OpenSSH,msat,8,0.09552502632141113,0.16362690925598145,0.15027624309392265,0.09956076134699854,0.3063063063063063,18,222,32,683,36,837
DropBear,OpenSSH,msat,9,0.18137502670288086,0.16254782676696777,0.15027624309392265,0.09956076134699854,0.3063063063063063,18,222,32,683,36,837
DropBear,OpenSSH,yices,1,0.07796406745910645,0.13324737548828125,0.15027624309392265,0.09956076134699854,0.3063063063063063,18,222,32,683,36,837
DropBear,OpenSSH,yices,10,0.07216119766235352,0.13009095191955566,0.15027624309392265,0.09956076134699854,0.3063063063063063,18,222,32,683,36,837
DropBear,OpenSSH,yices,2,0.07116150856018066,0.1322338581085205,0.15027624309392265,0.09956076134699854,0.3063063063063063,18,222,32,683,36,837
DropBear,OpenSSH,yices,3,0.07056641578674316,0.13342785835266113,0.15027624309392265,0.09956076134699854,0.3063063063063063,18,222,32,683,36,837
DropBear,OpenSSH,yices,4,0.12959980964660645,0.22248458862304688,0.15027624309392265,0.09956076134699854,0.3063063063063063,18,222,32,683,36,837
DropBear,OpenSSH,yices,5,0.07297754287719727,0.1324763298034668,0.15027624309392265,0.09956076134699854,0.3063063063063063,18,222,32,683,36,837
DropBear,OpenSSH,yices,6,0.07164239883422852,0.13203716278076172,0.15027624309392265,0.09956076134699854,0.3063063063063063,18,222,32,683,36,837
DropBear,OpenSSH,yices,7,0.07466912269592285,0.16715073585510254,0.15027624309392265,0.09956076134699854,0.3063063063063063,18,222,32,683,36,837
DropBear,OpenSSH,yices,8,0.07662200927734375,0.13793635368347168,0.15027624309392265,0.09956076134699854,0.3063063063063063,18,222,32,683,36,837
DropBear,OpenSSH,yices,9,0.07415056228637695,0.13538479804992676,0.15027624309392265,0.09956076134699854,0.3063063063063063,18,222,32,683,36,837
DropBear,OpenSSH,z3,1,0.09272098541259766,0.14964842796325684,0.15027624309392265,0.09956076134699854,0.3063063063063063,18,222,32,683,36,837
DropBear,OpenSSH,z3,10,0.08027338981628418,0.15175199508666992,0.15027624309392265,0.09956076134699854,0.3063063063063063,18,222,32,683,36,837
DropBear,OpenSSH,z3,2,0.09285426139831543,0.1448497772216797,0.15027624309392265,0.09956076134699854,0.3063063063063063,18,222,32,683,36,837
DropBear,OpenSSH,z3,3,0.08054423332214355,0.14592480659484863,0.15027624309392265,0.09956076134699854,0.3063063063063063,18,222,32,683,36,837
DropBear,OpenSSH,z3,4,0.10613226890563965,0.22792768478393555,0.15027624309392265,0.09956076134699854,0.3063063063063063,18,222,32,683,36,837
DropBear,OpenSSH,z3,5,0.09775781631469727,0.1464681625366211,0.15027624309392265,0.09956076134699854,0.3063063063063063,18,222,32,683,36,837
DropBear,OpenSSH,z3,6,0.08532166481018066,0.14749956130981445,0.15027624309392265,0.09956076134699854,0.3063063063063063,18,222,32,683,36,837
DropBear,OpenSSH,z3,7,0.09295535087585449,0.2592329978942871,0.15027624309392265,0.09956076134699854,0.3063063063063063,18,222,32,683,36,837
DropBear,OpenSSH,z3,8,0.14439010620117188,0.23955392837524414,0.15027624309392265,0.09956076134699854,0.3063063063063063,18,222,32,683,36,837
DropBear,OpenSSH,z3,9,0.15526032447814941,0.15035462379455566,0.15027624309392265,0.09956076134699854,0.3063063063063063,18,222,32,683,36,837
OpenSSH,BitVise,cvc4,1,0.690403938293457,0.9258229732513428,0.22957198443579765,0.2060535506402794,0.2591508052708638,32,683,67,859,71,1365
OpenSSH,BitVise,cvc4,10,0.6715669631958008,0.857673168182373,0.23476005188067445,0.21071012805587894,0.26500732064421667,32,683,67,859,71,1361
OpenSSH,BitVise,cvc4,2,0.6468780040740967,0.8278224468231201,0.23216601815823604,0.20838183934807916,0.26207906295754024,32,683,67,859,71,1363
OpenSSH,BitVise,cvc4,3,0.6529161930084229,0.8351202011108398,0.22697795071335927,0.20372526193247964,0.2562225475841874,32,683,67,859,71,1367
OpenSSH,BitVise,cvc4,4,0.9779293537139893,1.1566188335418701,0.23216601815823604,0.20838183934807916,0.26207906295754024,32,683,67,859,71,1363
OpenSSH,BitVise,cvc4,5,0.6639919281005859,0.8507864475250244,0.22957198443579765,0.2060535506402794,0.2591508052708638,32,683,67,859,71,1365
OpenSSH,BitVise,cvc4,6,0.9739165306091309,0.8496661186218262,0.23216601815823604,0.20838183934807916,0.26207906295754024,32,683,67,859,71,1363
OpenSSH,BitVise,cvc4,7,0.7044458389282227,0.8943324089050293,0.23216601815823604,0.20838183934807916,0.26207906295754024,32,683,67,859,71,1363
OpenSSH,BitVise,cvc4,8,0.6934957504272461,0.920133113861084,0.22957198443579765,0.2060535506402794,0.2591508052708638,32,683,67,859,71,1365
OpenSSH,BitVise,cvc4,9,0.6618351936340332,0.9101226329803467,0.22957198443579765,0.2060535506402794,0.2591508052708638,32,683,67,859,71,1365
OpenSSH,BitVise,msat,1,0.38669705390930176,0.5873966217041016,0.22697795071335927,0.20372526193247964,0.2562225475841874,32,683,67,859,71,1367
OpenSSH,BitVise,msat,10,0.3581700325012207,0.5489926338195801,0.22957198443579765,0.2060535506402794,0.2591508052708638,32,683,67,859,71,1365
OpenSSH,BitVise,msat,2,0.36099791526794434,0.5508103370666504,0.22957198443579765,0.2060535506402794,0.2591508052708638,32,683,67,859,71,1365
OpenSSH,BitVise,msat,3,0.3685798645019531,0.5472137928009033,0.22957198443579765,0.2060535506402794,0.2591508052708638,32,683,67,859,71,1365
OpenSSH,BitVise,msat,4,0.5268559455871582,0.9030845165252686,0.23216601815823604,0.20838183934807916,0.26207906295754024,32,683,67,859,71,1363
OpenSSH,BitVise,msat,5,0.36339592933654785,0.5537009239196777,0.23216601815823604,0.20838183934807916,0.26207906295754024,32,683,67,859,71,1363
OpenSSH,BitVise,msat,6,0.35988664627075195,0.5455687046051025,0.22697795071335927,0.20372526193247964,0.2562225475841874,32,683,67,859,71,1367
OpenSSH,BitVise,msat,7,0.3745143413543701,0.5855100154876709,0.22957198443579765,0.2060535506402794,0.2591508052708638,32,683,67,859,71,1365
OpenSSH,BitVise,msat,8,0.38556575775146484,0.5876069068908691,0.22957198443579765,0.2060535506402794,0.2591508052708638,32,683,67,859,71,1365
OpenSSH,BitVise,msat,9,0.362839937210083,0.5779500007629395,0.23476005188067445,0.21071012805587894,0.26500732064421667,32,683,67,859,71,1361
OpenSSH,BitVise,yices,1,0.3417513370513916,0.4575846195220947,0.23216601815823604,0.20838183934807916,0.26207906295754024,32,683,67,859,71,1363
OpenSSH,BitVise,yices,10,0.3254210948944092,0.42511534690856934,0.23216601815823604,0.20838183934807916,0.26207906295754024,32,683,67,859,71,1363
OpenSSH,BitVise,yices,2,0.35271286964416504,0.41513633728027344,0.22957198443579765,0.2060535506402794,0.2591508052708638,32,683,67,859,71,1365
OpenSSH,BitVise,yices,3,0.3238842487335205,0.42064452171325684,0.23476005188067445,0.21071012805587894,0.26500732064421667,32,683,67,859,71,1361
OpenSSH,BitVise,yices,4,0.41823291778564453,0.5816493034362793,0.22957198443579765,0.2060535506402794,0.2591508052708638,32,683,67,859,71,1365
OpenSSH,BitVise,yices,5,0.32426929473876953,0.4255862236022949,0.22697795071335927,0.20372526193247964,0.2562225475841874,32,683,67,859,71,1367
OpenSSH,BitVise,yices,6,0.3795344829559326,0.4379286766052246,0.22697795071335927,0.20372526193247964,0.2562225475841874,32,683,67,859,71,1367
OpenSSH,BitVise,yices,7,0.3331775665283203,0.43918752670288086,0.23216601815823604,0.20838183934807916,0.26207906295754024,32,683,67,859,71,1363
OpenSSH,BitVise,yices,8,0.3418855667114258,0.4302194118499756,0.23216601815823604,0.20838183934807916,0.26207906295754024,32,683,67,859,71,1363
OpenSSH,BitVise,yices,9,0.3231632709503174,0.44417667388916016,0.22697795071335927,0.20372526193247964,0.2562225475841874,32,683,67,859,71,1367
OpenSSH,BitVise,z3,1,0.3897514343261719,0.5884125232696533,0.22957198443579765,0.2060535506402794,0.2591508052708638,32,683,67,859,71,1365
OpenSSH,BitVise,z3,10,0.37943267822265625,0.557142972946167,0.22957198443579765,0.2060535506402794,0.2591508052708638,32,683,67,859,71,1365
OpenSSH,BitVise,z3,2,0.37473487854003906,0.5467565059661865,0.23216601815823604,0.20838183934807916,0.26207906295754024,32,683,67,859,71,1363
OpenSSH,BitVise,z3,3,0.37713122367858887,0.5459372997283936,0.23476005188067445,0.21071012805587894,0.26500732064421667,32,683,67,859,71,1361
OpenSSH,BitVise,z3,4,0.5473859310150146,0.8578948974609375,0.23216601815823604,0.20838183934807916,0.26207906295754024,32,683,67,859,71,1363
OpenSSH,BitVise,z3,5,0.3820064067840576,0.5529344081878662,0.23216601815823604,0.20838183934807916,0.26207906295754024,32,683,67,859,71,1363
OpenSSH,BitVise,z3,6,0.40107035636901855,0.5944035053253174,0.22697795071335927,0.20372526193247964,0.2562225475841874,32,683,67,859,71,1367
OpenSSH,BitVise,z3,7,0.4057936668395996,0.58449387550354,0.23216601815823604,0.20838183934807916,0.26207906295754024,32,683,67,859,71,1363
OpenSSH,BitVise,z3,8,0.4018862247467041,0.5803022384643555,0.23476005188067445,0.21071012805587894,0.26500732064421667,32,683,67,859,71,1361
OpenSSH,BitVise,z3,9,0.38973283767700195,0.5818464756011963,0.22957198443579765,0.2060535506402794,0.2591508052708638,32,683,67,859,71,1365
OpenSSH,DropBear,cvc4,1,0.216339111328125,0.22364234924316406,0.15027624309392265,0.3063063063063063,0.09956076134699854,32,683,18,222,36,837
OpenSSH,DropBear,cvc4,10,0.15801620483398438,0.22756004333496094,0.15027624309392265,0.3063063063063063,0.09956076134699854,32,683,18,222,36,837
OpenSSH,DropBear,cvc4,2,0.15120720863342285,0.2264728546142578,0.15027624309392265,0.3063063063063063,0.09956076134699854,32,683,18,222,36,837
OpenSSH,DropBear,cvc4,3,0.15744495391845703,0.23226404190063477,0.15027624309392265,0.3063063063063063,0.09956076134699854,32,683,18,222,36,837
OpenSSH,DropBear,cvc4,4,0.18868374824523926,0.49833250045776367,0.15027624309392265,0.3063063063063063,0.09956076134699854,32,683,18,222,36,837
OpenSSH,DropBear,cvc4,5,0.1571955680847168,0.23135089874267578,0.15027624309392265,0.3063063063063063,0.09956076134699854,32,683,18,222,36,837
OpenSSH,DropBear,cvc4,6,0.2080545425415039,0.25191211700439453,0.15027624309392265,0.3063063063063063,0.09956076134699854,32,683,18,222,36,837
OpenSSH,DropBear,cvc4,7,0.1671309471130371,0.25246286392211914,0.15027624309392265,0.3063063063063063,0.09956076134699854,32,683,18,222,36,837
OpenSSH,DropBear,cvc4,8,0.17221474647521973,0.2441413402557373,0.15027624309392265,0.3063063063063063,0.09956076134699854,32,683,18,222,36,837
OpenSSH,DropBear,cvc4,9,0.15657711029052734,0.22550058364868164,0.15027624309392265,0.3063063063063063,0.09956076134699854,32,683,18,222,36,837
OpenSSH,DropBear,msat,1,0.09690523147583008,0.1574246883392334,0.15027624309392265,0.3063063063063063,0.09956076134699854,32,683,18,222,36,837
OpenSSH,DropBear,msat,10,0.09169507026672363,0.1590409278869629,0.15027624309392265,0.3063063063063063,0.09956076134699854,32,683,18,222,36,837
OpenSSH,DropBear,msat,2,0.1323988437652588,0.15495991706848145,0.15027624309392265,0.3063063063063063,0.09956076134699854,32,683,18,222,36,837
OpenSSH,DropBear,msat,3,0.09027647972106934,0.15940475463867188,0.15027624309392265,0.3063063063063063,0.09956076134699854,32,683,18,222,36,837
OpenSSH,DropBear,msat,4,0.14721894264221191,0.2516295909881592,0.15027624309392265,0.3063063063063063,0.09956076134699854,32,683,18,222,36,837
OpenSSH,DropBear,msat,5,0.10336828231811523,0.16111421585083008,0.15027624309392265,0.3063063063063063,0.09956076134699854,32,683,18,222,36,837
OpenSSH,DropBear,msat,6,0.10964775085449219,0.22136807441711426,0.15027624309392265,0.3063063063063063,0.09956076134699854,32,683,18,222,36,837
OpenSSH,DropBear,msat,7,0.14563894271850586,0.18647289276123047,0.15027624309392265,0.3063063063063063,0.09956076134699854,32,683,18,222,36,837
OpenSSH,DropBear,msat,8,0.11934328079223633,0.16845393180847168,0.15027624309392265,0.3063063063063063,0.09956076134699854,32,683,18,222,36,837
OpenSSH,DropBear,msat,9,0.08972716331481934,0.16254734992980957,0.15027624309392265,0.3063063063063063,0.09956076134699854,32,683,18,222,36,837
OpenSSH,DropBear,yices,1,0.07236266136169434,0.16675329208374023,0.15027624309392265,0.3063063063063063,0.09956076134699854,32,683,18,222,36,837
OpenSSH,DropBear,yices,10,0.07241106033325195,0.1316516399383545,0.15027624309392265,0.3063063063063063,0.09956076134699854,32,683,18,222,36,837
OpenSSH,DropBear,yices,2,0.07134342193603516,0.1287827491760254,0.15027624309392265,0.3063063063063063,0.09956076134699854,32,683,18,222,36,837
OpenSSH,DropBear,yices,3,0.07227396965026855,0.13259339332580566,0.15027624309392265,0.3063063063063063,0.09956076134699854,32,683,18,222,36,837
OpenSSH,DropBear,yices,4,0.14610958099365234,0.16954326629638672,0.15027624309392265,0.3063063063063063,0.09956076134699854,32,683,18,222,36,837
OpenSSH,DropBear,yices,5,0.07233500480651855,0.13053441047668457,0.15027624309392265,0.3063063063063063,0.09956076134699854,32,683,18,222,36,837
OpenSSH,DropBear,yices,6,0.07573294639587402,0.1325373649597168,0.15027624309392265,0.3063063063063063,0.09956076134699854,32,683,18,222,36,837
OpenSSH,DropBear,yices,7,0.07833290100097656,0.13731098175048828,0.15027624309392265,0.3063063063063063,0.09956076134699854,32,683,18,222,36,837
OpenSSH,DropBear,yices,8,0.07654237747192383,0.13994669914245605,0.15027624309392265,0.3063063063063063,0.09956076134699854,32,683,18,222,36,837
OpenSSH,DropBear,yices,9,0.07307219505310059,0.12924718856811523,0.15027624309392265,0.3063063063063063,0.09956076134699854,32,683,18,222,36,837
OpenSSH,DropBear,z3,1,0.09786128997802734,0.15179872512817383,0.15027624309392265,0.3063063063063063,0.09956076134699854,32,683,18,222,36,837
OpenSSH,DropBear,z3,10,0.08094048500061035,0.15186810493469238,0.15027624309392265,0.3063063063063063,0.09956076134699854,32,683,18,222,36,837
OpenSSH,DropBear,z3,2,0.1345376968383789,0.14912867546081543,0.15027624309392265,0.3063063063063063,0.09956076134699854,32,683,18,222,36,837
OpenSSH,DropBear,z3,3,0.08639669418334961,0.14524483680725098,0.15027624309392265,0.3063063063063063,0.09956076134699854,32,683,18,222,36,837
OpenSSH,DropBear,z3,4,0.11350369453430176,0.21948885917663574,0.15027624309392265,0.3063063063063063,0.09956076134699854,32,683,18,222,36,837
OpenSSH,DropBear,z3,5,0.11935901641845703,0.14720940589904785,0.15027624309392265,0.3063063063063063,0.09956076134699854,32,683,18,222,36,837
OpenSSH,DropBear,z3,6,0.08828949928283691,0.14603710174560547,0.15027624309392265,0.3063063063063063,0.09956076134699854,32,683,18,222,36,837
OpenSSH,DropBear,z3,7,0.08328771591186523,0.15503692626953125,0.15027624309392265,0.3063063063063063,0.09956076134699854,32,683,18,222,36,837
OpenSSH,DropBear,z3,8,0.08380889892578125,0.1532895565032959,0.15027624309392265,0.3063063063063063,0.09956076134699854,32,683,18,222,36,837
OpenSSH,DropBear,z3,9,0.08070993423461914,0.14851045608520508,0.15027624309392265,0.3063063063063063,0.09956076134699854,32,683,18,222,36,837
OpenSSH,OpenSSH,cvc4,1,0.4711782932281494,0.5516064167022705,1.0,1.0,1.0,32,683,32,683,32,683
OpenSSH,OpenSSH,cvc4,10,0.43311238288879395,0.5642766952514648,1.0,1.0,1.0,32,683,32,683,32,683
OpenSSH,OpenSSH,cvc4,2,0.42444729804992676,0.5488038063049316,1.0,1.0,1.0,32,683,32,683,32,683
OpenSSH,OpenSSH,cvc4,3,0.41913795471191406,0.5178635120391846,1.0,1.0,1.0,32,683,32,683,32,683
OpenSSH,OpenSSH,cvc4,4,0.5338156223297119,1.195746660232544,1.0,1.0,1.0,32,683,32,683,32,683
OpenSSH,OpenSSH,cvc4,5,0.4537067413330078,0.5196747779846191,1.0,1.0,1.0,32,683,32,683,32,683
OpenSSH,OpenSSH,cvc4,6,0.4369690418243408,0.5657286643981934,1.0,1.0,1.0,32,683,32,683,32,683
OpenSSH,OpenSSH,cvc4,7,0.45102810859680176,0.6046476364135742,1.0,1.0,1.0,32,683,32,683,32,683
OpenSSH,OpenSSH,cvc4,8,0.4541919231414795,0.5933437347412109,1.0,1.0,1.0,32,683,32,683,32,683
OpenSSH,OpenSSH,cvc4,9,0.4253826141357422,0.5641999244689941,1.0,1.0,1.0,32,683,32,683,32,683
OpenSSH,OpenSSH,msat,1,0.28119993209838867,0.38724541664123535,1.0,1.0,1.0,32,683,32,683,32,683
OpenSSH,OpenSSH,msat,10,0.2847907543182373,0.38989925384521484,1.0,1.0,1.0,32,683,32,683,32,683
OpenSSH,OpenSSH,msat,2,0.27896690368652344,0.41860246658325195,1.0,1.0,1.0,32,683,32,683,32,683
OpenSSH,OpenSSH,msat,3,0.27768802642822266,0.3613464832305908,1.0,1.0,1.0,32,683,32,683,32,683
OpenSSH,OpenSSH,msat,4,0.6101994514465332,1.0157825946807861,1.0,1.0,1.0,32,683,32,683,32,683
OpenSSH,OpenSSH,msat,5,0.2851729393005371,0.42455339431762695,1.0,1.0,1.0,32,683,32,683,32,683
OpenSSH,OpenSSH,msat,6,0.2832934856414795,0.41793370246887207,1.0,1.0,1.0,32,683,32,683,32,683
OpenSSH,OpenSSH,msat,7,0.293353796005249,0.4226217269897461,1.0,1.0,1.0,32,683,32,683,32,683
OpenSSH,OpenSSH,msat,8,0.2864871025085449,0.42198872566223145,1.0,1.0,1.0,32,683,32,683,32,683
OpenSSH,OpenSSH,msat,9,0.27735209465026855,0.39063167572021484,1.0,1.0,1.0,32,683,32,683,32,683
OpenSSH,OpenSSH,yices,1,0.17672014236450195,0.26905345916748047,1.0,1.0,1.0,32,683,32,683,32,683
OpenSSH,OpenSSH,yices,10,0.17880511283874512,0.2603471279144287,1.0,1.0,1.0,32,683,32,683,32,683
OpenSSH,OpenSSH,yices,2,0.1751713752746582,0.25887393951416016,1.0,1.0,1.0,32,683,32,683,32,683
OpenSSH,OpenSSH,yices,3,0.17731499671936035,0.2581460475921631,1.0,1.0,1.0,32,683,32,683,32,683
OpenSSH,OpenSSH,yices,4,0.2410109043121338,0.3308830261230469,1.0,1.0,1.0,32,683,32,683,32,683
OpenSSH,OpenSSH,yices,5,0.18184733390808105,0.2553675174713135,1.0,1.0,1.0,32,683,32,683,32,683
OpenSSH,OpenSSH,yices,6,0.17717838287353516,0.3203308582305908,1.0,1.0,1.0,32,683,32,683,32,683
OpenSSH,OpenSSH,yices,7,0.1880197525024414,0.3026888370513916,1.0,1.0,1.0,32,683,32,683,32,683
OpenSSH,OpenSSH,yices,8,0.19133949279785156,0.28566694259643555,1.0,1.0,1.0,32,683,32,683,32,683
OpenSSH,OpenSSH,yices,9,0.17901062965393066,0.2596268653869629,1.0,1.0,1.0,32,683,32,683,32,683
OpenSSH,OpenSSH,z3,1,0.26549696922302246,0.33815598487854004,1.0,1.0,1.0,32,683,32,683,32,683
OpenSSH,OpenSSH,z3,10,0.27097129821777344,0.3465080261230469,1.0,1.0,1.0,32,683,32,683,32,683
OpenSSH,OpenSSH,z3,2,0.2648470401763916,0.41004371643066406,1.0,1.0,1.0,32,683,32,683,32,683
OpenSSH,OpenSSH,z3,3,0.26729273796081543,0.3241262435913086,1.0,1.0,1.0,32,683,32,683,32,683
OpenSSH,OpenSSH,z3,4,0.3671879768371582,0.42871999740600586,1.0,1.0,1.0,32,683,32,683,32,683
OpenSSH,OpenSSH,z3,5,0.2710716724395752,0.4438464641571045,1.0,1.0,1.0,32,683,32,683,32,683
OpenSSH,OpenSSH,z3,6,0.28891444206237793,0.5216178894042969,1.0,1.0,1.0,32,683,32,683,32,683
OpenSSH,OpenSSH,z3,7,0.28625988960266113,0.4200749397277832,1.0,1.0,1.0,32,683,32,683,32,683
OpenSSH,OpenSSH,z3,8,0.29279565811157227,0.40070509910583496,1.0,1.0,1.0,32,683,32,683,32,683
OpenSSH,OpenSSH,z3,9,0.2716653347015381,0.33580684661865234,1.0,1.0,1.0,32,683,32,683,32,683
